yyyymmdd,mean,top10_mean,max,std
20160808,26.821215,156.38348,183.85,26.904207
20160809,31.244081,167.1845,210.50504,31.401054
20160810,29.690735,193.16049,218.42001,32.974403
20160811,29.428818,140.152,158.975,25.127462
20160812,33.036644,190.663,210.58499,32.611115
20160813,34.730682,165.2615,182.92502,33.494015
20160814,30.074976,130.85349,156.96,28.653748
20160815,29.893867,147.2965,165.28502,35.167534
20160816,29.225918,109.44551,120.890015,21.564518
20160817,14.021228,61.549,73.51,10.955063
20160818,3.4172728,33.3555,38.555,6.339489
20160819,2.6912253,31.411499,36.329994,4.646725
20160820,47.933437,161.79001,176.40999,40.465015
20160821,25.45761,98.00599,103.32998,22.748602
20160822,1.6237048,23.1655,35.175003,3.4715717
20160823,8.370549,54.6245,59.285004,9.624944
20160824,6.718029,77.55299,89.38001,10.105346
20160825,10.756384,106.09349,120.91499,16.510159
20160826,12.315517,62.7295,70.525,12.710521
20160827,16.483738,59.464,69.01,13.6151705
20160828,10.419079,52.7,62.314995,9.775464
20160829,22.325888,94.7915,138.31999,17.6185
20160830,17.80505,77.693,81.07499,14.000915
20160831,21.578194,73.67299,78.784996,15.868283
20160901,33.635006,107.186,115.37499,23.020607
20160902,28.972687,106.84599,125.325,25.325382
20160903,18.37726,85.3705,104.314995,14.133857
20160904,25.597649,149.88799,188.15,29.552475
20160905,13.596675,61.9015,70.524994,13.146508
20160906,8.993298,44.048496,53.105003,8.674386
20160907,4.630438,67.46199,102.33999,7.662467
20160908,5.5456576,37.1515,42.35,5.902
20160909,5.229651,26.7235,30.984999,5.359478
20160910,10.247967,53.2425,65.579994,10.069694
20160911,12.463601,43.627,50.325,8.710573
20160912,11.15184,44.289497,50.669994,9.555526
20160913,6.1375203,76.71,86.66,11.344298
20160914,15.811365,103.03001,133.01498,16.21617
20160915,23.834515,107.659996,123.4,18.087196
20160916,17.197975,100.9525,127.209984,18.415487
20160917,9.739186,55.836,64.8,11.0483675
20160918,7.149661,48.8005,60.025,8.142442
20160919,9.022174,60.432,67.814995,9.535933
20160920,9.517221,53.222992,61.010002,8.902376
20160921,14.466203,104.8275,127.045,13.009458
20160922,8.15787,32.704002,36.57,6.2931514
20160923,6.4101334,57.105,80.840004,8.335227
20160924,6.8830066,47.963997,57.08,8.112745
20160925,17.07106,86.76199,108.174995,15.975714
20160926,21.240921,92.89549,169.935,16.31311
20160927,20.824837,138.10098,181.65501,23.012217
20160928,5.553536,45.211998,56.305,7.2484055
20160929,4.801054,59.682995,87.130005,7.3616347
20160930,10.441537,81.504,118.244995,12.736267
20170401,0.0064761904,0.627,2.235,0.06856601
20170402,0.041279364,2.4515,5.055,0.25099584
20170403,5.5078855,119.730995,141.11499,17.509197
20170404,8.6651745,72.29099,80.354996,15.329736
20170405,8.586167,109.376,132.41,19.046295
20170406,0.012104762,1.6229999,3.2349997,0.15265356
20170407,0.0063587306,0.715,1.3299999,0.06850416
20170408,0.0064952374,0.7055,2.725,0.08354166
20170409,0.005669841,0.741,1.8050001,0.068328425
20170410,0.0042444444,0.5915,3.455,0.090957694
20170411,0.004736508,0.599,2.58,0.07276496
20170412,0.00051111105,0.08049999,0.80499995,0.02027765
20170413,0.19040316,4.7184997,7.0499997,0.55354196
20170414,4.7114573,34.990997,42.405003,5.3153043
20170415,25.539593,141.6135,156.15997,27.173363
20170416,23.409693,217.007,261.83502,35.139904
20170417,0.28348887,10.2515,15.605,1.0474018
20170418,0.082104765,4.956,7.7999997,0.4835778
20170419,19.833294,128.4335,144.87,29.03636
20170420,4.8294983,55.9695,73.92999,8.123371
20170421,18.451582,156.28699,202.20499,29.959063
20170422,21.147934,168.82849,201.40495,30.146133
20170423,18.368702,133.42949,166.195,25.913158
20170424,10.455393,88.2625,99.925,18.7561
20170425,3.4156826,73.24849,92.62,10.503022
20170426,0.21814287,17.036499,35.715,1.6189507
20170427,0.0620127,6.7730002,9.65,0.5724581
20170428,0.08962858,6.707,22.805,0.7638261
20170429,0.35702223,24.518,39.269997,2.352346
20170430,0.4488127,24.521,56.614998,2.504511
20170501,0.5030127,16.5295,28.079998,1.7272849
20170502,0.009653968,0.496,0.59000003,0.054262947
20170503,0.012669841,1.657,6.0249996,0.18069345
20170504,0.17568569,10.959,26.07,1.1079172
20170505,0.29186666,14.8295,26.665,1.5146053
20170506,0.14419048,6.0615,8.5199995,0.6785337
20170507,0.0070253974,0.607,1.095,0.055478804
20170508,0.06133016,2.9705002,4.45,0.3246971
20170509,5.4247837,84.318,115.165,12.465601
20170510,0.19955237,10.834,13.465,1.0723883
20170511,1.0319746,25.631,41.489998,3.124683
20170512,0.7413968,23.4725,56.12,2.6566505
20170513,2.7053363,29.464502,44.135002,4.59288
20170514,1.2599461,24.314,34.144993,2.9297884
20170515,7.7431874,76.196495,119.424995,11.6613865
20170516,3.257324,32.752495,47.989998,4.8478355
20170517,6.256933,46.919003,59.575,8.048641
20170518,1.6117904,33.702496,79.704994,4.005801
20170519,3.5169525,47.0655,68.56,6.5174723
20170520,0.74161273,14.220499,25.445,1.7981337
20170521,1.9369303,33.555,53.855,4.451038
20170522,0.36462224,10.660501,12.06,1.329623
20170523,1.2014413,26.048498,49.405006,3.1412337
20170524,3.9844475,44.021996,54.05,7.143721
20170525,5.0511937,84.3435,121.384995,11.159557
20170526,6.9705086,73.354,116.745,10.983729
20170527,16.228773,77.643,95.57001,17.1605
20170528,23.146189,90.61101,138.84001,19.19699
20170529,54.66619,238.051,251.325,42.68634
20170530,50.703556,181.07149,203.295,35.58555
20170531,7.199793,57.522503,71.38001,9.791146
20170601,20.49779,215.73947,240.18001,42.521076
20170602,4.6880665,57.767498,72.06,7.900976
20170603,4.236724,52.693,95.42999,7.625656
20170604,12.957184,113.4495,151.03,16.004953
20170605,4.942819,67.0365,92.72,9.999494
20170606,9.332069,136.708,173.075,18.825686
20170607,21.880318,118.52901,127.76501,19.89165
20170608,25.540379,180.904,211.02997,28.161983
20170609,23.8031,107.671,114.229996,22.146332
20170610,51.572002,170.88501,187.69504,31.2031
20170611,53.135426,148.21149,165.015,32.566696
20170612,93.2651,294.24048,328.81998,57.411327
20170613,92.6094,314.55197,348.05502,63.00406
20170614,44.195587,176.95851,205.75003,40.903152
20170615,35.55027,112.54551,130.99,25.818436
20170616,29.65254,94.23899,104.855,19.3642
20170617,19.534956,88.4445,107.365005,18.789452
20170618,51.64917,265.6125,322.22003,47.90758
20170619,65.18426,231.602,264.77502,48.407013
20170620,38.588203,140.902,148.035,32.72652
20170621,37.58097,134.81302,144.15501,30.163488
20170622,27.483377,171.548,224.425,31.175888
20170623,11.7463045,58.325005,63.775,12.238171
20170624,8.178914,34.886497,40.609997,6.408888
20170625,9.405664,68.7385,83.09,11.672492
20170626,13.191481,84.312,92.770004,16.703787
20170627,11.080525,53.6805,62.32499,9.64389
20170628,8.290113,34.532997,36.920002,6.5700974
20170629,12.340594,76.23049,89.36499,12.847173
20170630,25.762678,122.39199,149.37997,20.86332
20170701,21.756136,71.6745,77.479996,15.488446
20170702,34.690308,149.655,174.69002,27.406368
20170703,47.386646,179.82901,228.67,37.012592
20170704,51.068825,147.61398,160.44998,29.986883
20170705,33.38319,216.525,267.03003,36.041306
20170706,15.582336,143.652,182.29501,24.89585
20170707,11.699504,54.651997,63.304985,11.93228
20170708,7.3189006,38.7425,41.534992,7.828221
20170709,12.538345,56.6015,71.79,10.511885
20170710,26.36305,177.53801,252.525,23.112062
20170711,28.0079,170.695,208.27,23.06899
20170712,16.32562,68.20799,83.755,11.561067
20170713,14.838974,121.3115,134.755,18.229425
20170714,20.439333,104.71399,114.964966,18.30146
20170715,20.394236,79.638504,92.494995,17.967382
20170716,9.628416,39.9495,42.26,7.758239
20170717,20.086739,127.039505,139.01,23.47698
20170718,49.644024,162.1735,177.125,33.16132
20170719,28.75089,124.1355,146.015,28.0968
20170720,44.17055,176.7,203.89497,32.512966
20170721,50.643383,167.308,194.50996,39.349247
20170722,54.434093,203.28448,211.24496,50.351757
20170723,76.878624,194.752,219.45502,42.621887
20170724,49.606853,217.693,236.30498,52.50026
20170725,26.995213,129.2535,150.10498,25.925926
20170726,33.7168,109.579994,118.58999,24.67256
20170727,12.552983,90.89199,112.72,14.041488
20170728,16.161636,106.6,158.415,15.165785
20170729,20.085419,106.8975,127.485016,17.44832
20170730,7.147641,61.820007,77.98002,8.455604
20170731,7.199143,39.036,42.540005,8.320167
20170801,14.620263,77.473495,94.95999,14.434781
20170802,16.768959,83.763504,125.90001,16.049507
20170803,17.362957,100.40749,124.48001,16.327454
20170804,9.878904,62.1515,72.82501,10.385518
20170805,13.793415,52.534496,60.06999,10.497223
20170806,18.162193,66.4035,75.575005,11.854281
20170807,15.817031,70.10299,81.975,14.271841
20170808,14.490407,54.704,71.125,9.888234
20170809,13.774681,57.7895,65.12501,11.590929
20170810,25.127369,81.6185,109.68999,15.618644
20170811,41.79022,137.52351,163.185,30.59697
20170812,31.03274,115.361,130.08499,20.245798
20170813,13.917466,73.40749,88.110016,12.674512
20170814,13.466955,78.783,83.72,14.387669
20170815,21.833553,89.843,100.07499,16.648449
20170816,23.218899,69.2715,73.009995,14.437053
20170817,10.028704,69.30299,75.72499,12.460429
20170818,12.6399555,58.8355,63.179993,9.931199
20170819,8.7988825,49.947502,95.355,8.568213
20170820,18.763018,78.19649,108.81,14.966962
20170821,32.214478,126.65749,149.79,19.98834
20170822,11.680703,41.964,46.805008,8.530523
20170823,15.541696,118.660995,145.24498,18.950974
20170824,11.582012,77.71251,98.44999,12.396367
20170825,25.043497,89.485,105.13999,17.409832
20170826,31.716093,92.527,96.00501,17.6173
20170827,11.115588,57.607494,64.814995,9.783123
20170828,6.1762576,34.398,44.305,7.0483246
20170829,15.416321,78.415504,95.27001,11.571834
20170830,24.446161,126.6505,141.33,19.910501
20170831,22.564028,97.84,119.459984,16.662655
20170901,12.634453,72.523,102.87998,11.763682
20170902,15.976058,92.731995,134.54,15.400912
20170903,9.166031,39.422,45.53,7.5179276
20170904,6.1922345,55.325,94.174995,7.2675185
20170905,8.6801815,46.592503,82.64501,7.640697
20170906,13.951813,59.695503,65.520004,12.54385
20170907,19.030968,68.485504,83.270004,14.457087
20170908,11.076964,64.3065,79.87501,10.134531
20170909,13.872643,64.057,78.310005,12.746329
20170910,8.591974,62.947,79.33499,9.56015
20170911,17.306973,65.1295,76.695,12.7445135
20170912,8.833445,52.146996,77.335,9.136059
20170913,4.561622,47.559498,99.77501,6.3322206
20170914,4.853314,52.378998,60.239994,8.723422
20170915,5.250943,30.678997,38.085,6.07183
20170916,40.857136,128.52649,148.43,26.42829
20170917,33.081593,73.0085,76.18999,13.417114
20170918,41.959732,103.99251,130.455,15.935107
20170919,27.67398,92.494,105.92502,21.803366
20170920,15.805802,66.877,87.415,13.596618
20170921,2.276473,19.909,24.810001,3.2059002
20170922,10.801939,45.076496,63.574993,9.382923
20170923,10.548761,75.973,118.899994,12.855834
20170924,12.060286,122.49099,153.205,18.52047
20170925,11.224715,87.6025,100.87999,14.056994
20170926,22.255903,81.492,106.255,15.374997
20170927,26.31593,152.06949,182.98,19.64831
20170928,17.09808,84.3855,93.465,15.981966
20170929,6.23592,62.715496,70.075,10.650213
20170930,5.568438,35.093998,40.435,6.4149427
20180401,0.18108574,10.3065,18.42,1.0145097
20180402,0.791546,29.9305,46.375,3.1010787
20180403,2.048422,53.7875,59.274994,7.4588995
20180404,0.39411744,22.762999,33.16,2.257404
20180405,0.5871936,25.601501,41.92,2.7937617
20180406,1.5340191,53.153496,90.42999,5.8287034
20180407,2.070994,24.2515,28.025,4.294273
20180408,6.495466,58.815998,67.115,10.345303
20180409,0.57556504,20.3605,30.53,2.2793078
20180410,0.48480317,23.245998,32.850002,2.425681
20180411,0.3671111,34.353,73.395,3.2628076
20180412,0.07016191,2.7554998,6.89,0.34310365
20180413,0.27540633,5.7139997,7.7149997,0.745469
20180414,0.7402223,23.742,31.824999,2.9144049
20180415,0.0114571415,1.2365,5.5049996,0.15448159
20180416,0.19011748,14.773999,18.405,1.3765136
20180417,5.4290476,84.348495,106.539986,12.852377
20180418,2.4114125,38.950497,47.595005,5.6708865
20180419,4.6005297,65.217995,90.86,9.303125
20180420,1.4009842,64.60649,88.09,6.2209196
20180421,2.2296572,80.61949,89.90999,10.123317
20180422,0.99797773,27.053003,35.705,3.5357254
20180423,0.011349205,1.3384998,4.0099998,0.14268747
20180424,0.2297111,14.023,19.315,1.3420016
20180425,0.29003173,15.5595,26.599998,1.5153377
20180426,1.825146,60.820503,87.955,7.0149794
20180427,0.64452696,21.065498,27.664999,2.4980142
20180428,0.87302536,21.180998,29.855,2.8757226
20180429,6.7624125,84.8685,114.734985,15.363324
20180430,8.125267,105.4355,116.689995,17.238827
20180501,1.205473,25.77,48.455006,2.8361452
20180502,2.0592792,38.358997,71.509995,4.891788
20180503,0.8436508,21.3505,23.550001,2.5221336
20180504,2.5722795,75.659004,149.42,7.8149405
20180505,4.5735874,64.88,96.87499,9.77149
20180506,3.7007113,93.1255,110.09001,11.3113365
20180507,9.962889,119.420494,143.17497,21.75432
20180508,4.223136,71.883,122.30501,10.332676
20180509,1.806638,64.992,80.729996,7.531897
20180510,4.892076,88.07449,110.909996,12.367031
20180511,17.698824,135.662,145.16002,24.451218
20180512,1.3023303,20.414,25.249998,2.9564812
20180513,10.620238,117.675,145.76,18.541555
20180514,4.3195615,65.26601,100.69001,8.438627
20180515,1.1218984,32.79,80.905,3.8041713
20180516,2.9712698,45.633995,54.285,6.5453634
20180517,3.7427397,63.4945,87.77499,7.876082
20180518,4.5403905,51.042995,58.604992,8.14107
20180519,8.84285,96.947,129.76999,14.627245
20180520,5.6868663,53.445503,66.955,9.112733
20180521,2.3719018,46.1635,58.195,6.1185503
20180522,1.6928762,24.3785,39.114998,3.7681644
20180523,2.4102952,29.758999,34.649998,4.734901
20180524,6.1282063,46.715,63.355,7.6476936
20180525,6.5433803,50.5205,75.9,8.514349
20180526,4.5625305,51.762,58.839996,8.097993
20180527,15.698792,101.582,107.69001,22.15906
20180528,57.407192,231.45499,275.61002,59.056927
20180529,59.70212,239.396,260.815,55.994347
20180530,23.749546,118.3125,139.81499,22.052237
20180531,27.373112,143.545,216.03998,24.675817
20180601,20.528824,140.292,163.91002,22.432087
20180602,14.856968,73.9765,83.20999,12.308745
20180603,15.481882,96.94399,120.874985,18.420147
20180604,16.944517,117.213,145.105,22.08997
20180605,13.177511,82.4745,97.29499,13.69783
20180606,17.600925,102.449,111.56001,18.734818
20180607,24.19348,144.115,176.88503,26.640018
20180608,35.37647,100.846985,113.084984,23.454329
20180609,89.90322,220.79398,229.94502,42.00859
20180610,105.92737,237.35051,259.80502,43.826458
20180611,114.08997,269.4875,282.86996,49.625595
20180612,65.29817,162.884,174.2,39.831867
20180613,59.76936,164.75499,188.31497,39.3557
20180614,65.2714,204.788,224.49,44.374996
20180615,44.438305,163.4175,168.83498,38.657368
20180616,7.345238,88.7865,106.024994,13.049608
20180617,12.311477,61.179005,82.82001,12.0417385
20180618,16.909565,147.2585,169.82,25.702454
20180619,11.354618,58.293,85.51,10.070285
20180620,16.027403,116.5215,176.53,18.043314
20180621,12.2935,56.686493,64.725,11.020291
20180622,30.500982,119.36751,146.04,24.026398
20180623,33.90037,136.31949,154.61,26.073061
20180624,31.598646,128.774,156.85997,24.149239
20180625,30.813147,160.352,180.52501,29.679552
20180626,22.590515,123.090004,155.045,20.532324
20180627,12.722723,51.4605,57.565002,11.528484
20180628,11.52673,83.79399,89.30999,15.61265
20180629,6.740231,43.404,49.975,7.413492
20180630,11.892574,76.318,91.65,12.837854
20180701,8.1602955,47.221,75.145004,7.5963182
20180702,21.050714,145.3055,164.33499,26.420412
20180703,44.849583,273.6955,298.85504,52.54072
20180704,23.04629,111.0425,148.945,23.22701
20180705,14.549752,113.725,134.83499,19.781057
20180706,11.382498,72.5255,88.03,15.191601
20180707,21.68391,142.54251,167.38997,24.197512
20180708,20.105278,100.329994,138.89497,21.451897
20180709,18.267374,77.417496,85.63999,17.28113
20180710,22.223745,135.08801,143.76999,24.538202
20180711,31.946535,250.49649,307.66498,37.319775
20180712,27.95781,185.12302,205.27,32.77287
20180713,13.733004,81.7875,87.46501,15.324436
20180714,18.716345,83.931,110.81,17.860674
20180715,36.920746,156.51648,176.935,34.24564
20180716,26.389938,114.32749,131.85999,23.871336
20180717,16.550123,125.022995,194.60997,18.961506
20180718,24.485542,255.49399,279.905,32.38353
20180719,23.947823,118.82849,145.73999,21.931782
20180720,30.751728,156.02098,161.68498,31.118732
20180721,21.800919,95.73599,121.390015,15.396225
20180722,21.037344,81.5815,95.02,17.497679
20180723,33.30345,113.531494,124.48498,25.802414
20180724,46.856483,211.86649,242.77,45.36172
20180725,45.15747,249.2565,279.12503,52.5006
20180726,38.22705,161.1155,186.48499,32.946472
20180727,28.846666,122.0355,152.57997,25.923319
20180728,23.949585,76.62149,103.24501,16.757006
20180729,32.39219,161.3165,203.54999,31.929276
20180730,27.602337,161.4495,174.49002,27.997784
20180731,29.842852,108.7255,114.04998,20.70681
20180801,32.658855,114.61049,164.70499,22.960482
20180802,23.744957,119.81449,124.229996,24.951784
20180803,7.810356,41.202995,49.93501,8.595732
20180804,21.614452,84.943504,93.764984,17.822613
20180805,25.32706,133.18552,180.07002,18.80952
20180806,13.829632,50.4305,61.165,10.494927
20180807,6.705724,48.350998,55.055004,8.818296
20180808,11.44141,60.749493,71.659996,12.10919
20180809,13.233818,61.6175,72.58,11.672654
20180810,19.453772,89.933495,112.91499,17.278126
20180811,12.210133,65.02049,68.64,11.637843
20180812,12.882503,52.2245,62.239994,10.0823
20180813,15.241848,58.944996,68.59,10.976615
20180814,18.55989,77.2985,93.915016,12.529934
20180815,20.0821,115.19199,126.935,21.411324
20180816,16.259174,101.8795,124.435005,16.8941
20180817,28.529236,101.98049,111.83999,20.618052
20180818,39.61628,203.1255,221.70996,34.21
20180819,27.990896,86.234,92.12502,18.668251
20180820,19.212109,81.535995,102.11,14.490878
20180821,15.168844,79.519485,84.86499,15.406459
20180822,7.3401012,64.56,86.115,9.719517
20180823,27.16731,124.07949,193.215,20.540615
20180824,31.583393,103.914505,126.92999,22.248259
20180825,24.337,113.10748,121.73998,25.691423
20180826,13.791904,59.478493,67.33499,12.375851
20180827,27.824018,156.1715,174.04,28.257668
20180828,15.091823,68.6835,73.425,16.092081
20180829,13.397968,109.641495,155.895,14.756735
20180830,23.173075,143.15,166.77998,22.835579
20180831,26.001,99.0785,111.77,20.024673
20180901,20.212475,80.798,85.85501,17.549786
20180902,7.317527,43.114998,51.269997,8.199289
20180903,28.904646,137.749,157.175,24.483574
20180904,28.320303,166.249,188.585,33.464546
20180905,29.53144,194.674,228.06,34.42248
20180906,9.032102,78.331,87.54999,14.0293455
20180907,1.6188602,22.7545,30.67,2.9599903
20180908,2.1812918,21.2565,24.695,3.4432304
20180909,12.6824255,66.483,71.9,11.387407
20180910,3.9147902,28.1625,43.975,4.640914
20180911,3.4164922,51.543507,57.239998,7.54904
20180912,8.904739,105.4905,131.94498,16.014832
20180913,4.782778,43.7785,62.780003,6.778153
20180914,19.519958,80.6235,89.455,18.485706
20180915,10.261672,128.251,173.16501,17.710112
20180916,4.091977,45.692497,64.994995,7.2086596
20180917,6.9303207,97.019485,107.170006,14.391694
20180918,14.73992,110.94499,133.03,17.334194
20180919,13.359053,56.911,60.155003,11.3090725
20180920,11.407707,73.778,79.11,12.277022
20180921,4.5218854,45.637493,48.805,7.0151596
20180922,1.3850065,19.1585,28.47,2.7127905
20180923,6.098133,40.001995,70.14,7.513645
20180924,5.109663,47.2095,64.799995,7.5791264
20180925,2.7008476,37.316998,52.410004,4.868309
20180926,4.638501,75.746,133.04,9.341264
20180927,6.764241,72.263504,80.36999,12.055613
20180928,1.1832222,20.872002,27.710001,2.74709
20180929,7.358971,74.17999,83.735,12.475603
20180930,5.6697025,39.217003,42.060005,6.9058166
20190401,2.1003363,23.109,25.349998,4.3526874
20190402,3.6165524,46.327995,76.15499,8.803206
20190403,0.659492,22.529999,40.109997,2.635767
20190404,0.0034253965,0.492,0.97499996,0.0463273
20190405,0.5701619,15.701498,23.945,1.9284328
20190406,4.0428634,50.670998,54.484997,9.087889
20190407,0.18477459,8.467,17.615,0.8444877
20190408,3.5688732,39.189503,43.19,7.849877
20190409,5.1650286,61.730003,72.520004,10.52338
20190410,0.35901907,10.874,15.344999,1.3360907
20190411,0.26786348,12.916,18.2,1.3865112
20190412,0.22790477,12.761999,14.699999,1.2317402
20190413,0.54723495,26.195002,34.225,3.0087264
20190414,0.0015269838,0.23649998,0.94499993,0.029853636
20190415,0.07289842,5.686,7.9249997,0.5114157
20190416,0.08439684,4.2285004,8.059999,0.43637317
20190417,0.15886666,8.3515,15.129999,0.8569154
20190418,0.08294603,4.029,4.995,0.44113383
20190419,0.007653968,0.73450005,1.155,0.06409668
20190420,0.0031841267,0.4335,1.3949999,0.048410326
20190421,0.07638413,2.5505,3.0549998,0.31687415
20190422,0.040190473,2.3270001,4.425,0.225875
20190423,0.036177777,2.9424999,5.3549995,0.27231213
20190424,0.012215873,1.9024999,6.285,0.22548044
20190425,0.018653966,2.7384999,13.295,0.3617593
20190426,0.10127301,11.667,17.49,1.019626
20190427,0.005368254,0.7145,3.645,0.09913302
20190428,0.006365079,0.8719999,2.655,0.09416034
20190429,0.0014,0.22049999,0.61999995,0.024526473
20190430,0.07768255,1.9725001,3.3049998,0.24421379
20190501,1.1224318,28.9455,39.285,3.1230025
20190502,2.7854824,32.4365,45.025005,4.8972716
20190503,4.4962096,52.243,58.15,8.465916
20190504,3.928908,43.0335,58.195,8.206055
20190505,0.6111047,12.432999,14.155001,1.7781819
20190506,0.09322223,4.9585,12.594999,0.5105004
20190507,0.09064762,7.142999,11.224999,0.661418
20190508,0.011342856,1.0205,2.455,0.09900756
20190509,0.0299746,3.248,6.95,0.30186427
20190510,0.05678413,4.9785,7.4900002,0.44268158
20190511,0.034377776,2.8684998,3.7999997,0.25903934
20190512,0.32355553,18.2795,38.219997,1.7988201
20190513,3.6351714,50.773003,63.815,8.969741
20190514,1.7444539,38.5145,84.45999,5.241699
20190515,3.4658885,50.102997,53.329994,7.246339
20190516,1.2837111,27.970001,36.445,3.6633363
20190517,1.9814826,55.601997,68.52,6.67615
20190518,1.9564888,60.885998,87.939995,7.265826
20190519,2.892454,47.916,63.179996,7.0924683
20190520,2.047349,38.047497,46.485,5.435867
20190521,2.5240474,31.828999,37.265003,5.167985
20190522,4.590733,67.645996,104.0,9.339756
20190523,2.1123748,41.047497,63.394997,5.313912
20190524,21.484238,123.13249,135.47499,29.332533
20190525,16.534105,110.4565,151.26001,17.298773
20190526,1.9140601,19.648497,21.56,3.3448658
20190527,1.6743965,30.112,42.059998,3.90315
20190528,3.0550385,37.4775,55.945007,6.4114676
20190529,9.005898,95.517494,125.04499,14.986229
20190530,5.3298826,43.592,51.63,8.770057
20190531,1.4486474,18.269,27.195002,2.6240141
20190601,7.0622344,65.0465,75.755005,12.156796
20190602,7.0392356,56.214497,61.565,10.029151
20190603,10.437066,56.033,78.21,10.918408
20190604,17.797863,106.652504,136.67,18.304163
20190605,15.580173,109.35199,134.98001,17.600428
20190606,21.565111,141.35101,184.64,19.69299
20190607,14.072426,96.499,126.11498,16.541553
20190608,10.509926,65.476,99.415,10.239105
20190609,16.78365,58.895496,63.964996,12.541122
20190610,14.294892,65.24049,77.15499,12.733844
20190611,19.3834,104.66701,128.795,19.37188
20190612,40.38669,258.033,287.925,43.05358
20190613,36.359627,125.864,149.89,25.866436
20190614,46.565487,262.48053,287.94498,55.41998
20190615,35.28344,170.0585,185.425,35.022125
20190616,25.226519,150.4285,178.36497,32.880917
20190617,33.44273,161.003,176.41501,37.03301
20190618,30.962925,79.25749,83.01499,19.110367
20190619,19.707397,71.6165,77.585,14.153572
20190620,10.712222,60.779,71.604996,9.1355715
20190621,3.348165,25.047998,30.339998,4.173718
20190622,1.1541715,21.2225,37.36,2.6693225
20190623,1.281492,20.272999,25.480001,2.7536497
20190624,3.1376317,26.1065,28.61,4.334969
20190625,7.000673,48.0505,57.879993,8.808368
20190626,17.431936,72.235,79.345,14.575855
20190627,12.8455105,64.84,74.77999,12.76673
20190628,15.460377,102.1985,111.595,20.614353
20190629,24.08004,146.366,159.14998,25.752222
20190630,27.151512,120.76599,151.87,23.458828
20190701,23.29994,91.03649,115.06001,19.542467
20190702,17.572594,93.89199,112.55,18.100431
20190703,29.300358,163.9365,215.45502,27.527061
20190704,31.855913,132.46399,150.95,29.29659
20190705,28.93723,95.034,111.79499,21.006641
20190706,36.65086,178.01297,188.09995,32.024506
20190707,53.774864,177.2385,200.465,42.907635
20190708,48.752945,154.87999,177.39499,36.421955
20190709,46.59791,168.95898,183.935,38.635384
20190710,47.21399,159.7935,172.75998,35.50229
20190711,55.173626,186.43948,211.73999,41.004562
20190712,47.61737,135.55649,147.19998,30.034893
20190713,64.78269,201.45097,215.71498,41.518402
20190714,46.79252,226.694,272.01495,36.803
20190715,24.523544,156.051,167.75499,32.13487
20190716,13.986226,159.927,175.07503,25.195364
20190717,11.60207,82.5475,99.525,16.121315
20190718,9.839473,108.90349,129.23499,19.55937
20190719,4.655022,69.326996,87.060005,9.586266
20190720,4.2876725,39.864998,51.725002,5.932186
20190721,14.275119,67.51601,77.204994,14.007715
20190722,11.510435,48.206997,64.645,9.240489
20190723,27.14747,147.82101,166.51001,28.652788
20190724,41.251774,262.64496,274.675,44.133076
20190725,45.8642,161.45049,170.77496,31.996815
20190726,43.310448,145.60751,154.25002,31.19958
20190727,27.813217,101.3145,117.59499,24.721972
20190728,11.489971,71.640495,76.25,14.304447
20190729,32.304306,170.9295,212.18504,32.467846
20190730,21.310211,114.197495,147.91002,18.437952
20190731,19.046133,133.894,157.81999,21.908068
20190801,35.802254,204.703,292.47498,38.999065
20190802,25.031275,121.644,134.17499,23.672352
20190803,31.396091,178.0,192.18,32.25382
20190804,36.91712,171.30899,220.56503,38.15526
20190805,44.647625,191.40298,216.145,46.032967
20190806,52.41768,177.10352,203.065,45.209347
20190807,35.109745,131.94449,157.05496,29.209524
20190808,16.87535,78.75201,87.01501,16.595303
20190809,9.856574,98.05049,116.27499,13.725304
20190810,22.677698,107.925,118.13501,20.85096
20190811,54.80193,178.31749,202.455,36.13602
20190812,38.661076,126.4915,135.07501,28.584332
20190813,26.146475,125.655495,136.22,21.555485
20190814,10.304591,58.195496,61.850002,11.360737
20190815,11.746066,99.129,148.98,18.522257
20190816,15.947275,81.342,95.755,17.89295
20190817,9.777353,60.931007,74.124985,10.337947
20190818,10.79467,60.469494,78.244995,10.419902
20190819,9.797971,56.5495,63.329998,12.321421
20190820,12.7337475,86.08099,109.90499,14.774506
20190821,25.80403,115.48049,131.01,22.79611
20190822,14.483841,46.921497,58.21,8.848066
20190823,29.83611,110.003006,118.01999,19.63557
20190824,30.417425,106.348,114.835,22.307299
20190825,22.05313,137.3055,151.77501,23.914305
20190826,19.256403,187.3,251.47003,25.988726
20190827,15.428731,104.75749,111.63997,20.399427
20190828,7.804438,62.071503,75.76499,11.212553
20190829,4.7164154,46.931496,56.329998,5.9421678
20190830,15.947621,103.3585,170.95502,16.363306
20190831,45.9895,153.65349,169.89,29.507442
20190901,22.9824,73.4955,80.66,14.06971
20190902,26.773022,94.31899,114.76501,22.730442
20190903,15.385312,62.0855,72.09499,12.979591
20190904,20.610363,135.653,154.8,22.702053
20190905,12.424493,71.0075,82.085,12.78525
20190906,23.588795,81.355,87.774994,19.367516
20190907,38.086815,164.204,179.84999,34.584915
20190908,31.65311,135.5105,152.32999,33.844852
20190909,36.40403,165.675,187.02,31.368135
20190910,49.789936,216.703,236.87001,43.95187
20190911,51.991756,150.3625,156.36998,33.604946
