yyyymmdd,mean,top10_mean,max,std
20020531,3.4176598,24.820997,32.655,4.3254704
20020601,4.0584946,21.240498,26.744997,4.4571614
20020602,3.7185102,25.438,36.805004,5.221612
20020603,0.09569422,2.7985,5.75,0.4149278
20020604,0.19826832,3.655,7.3499994,0.6058216
20020605,0.8953821,7.196,10.0,1.4237607
20020606,11.778799,82.107,141.16502,16.077888
20020607,10.112543,49.214497,53.209995,10.477934
20020608,6.722714,36.709503,49.415,7.976485
20020609,22.313385,109.440994,125.26499,21.028841
20020610,18.904102,107.607994,151.45,22.055708
20020611,13.219774,83.037994,165.685,15.919462
20020612,4.2731905,32.207497,53.274998,6.293272
20020613,24.684431,105.74249,138.205,23.080408
20020614,16.604345,127.7395,144.65002,23.321478
20020615,6.3492513,51.369,57.549995,8.694731
20020616,24.49294,105.59499,138.94002,22.87774
20020617,20.31397,135.827,160.95499,24.948193
20020618,15.364212,78.5625,110.91,16.117805
20020619,19.997587,81.175995,91.06,15.481
20020620,18.761147,126.6255,143.97,26.812693
20020621,3.625515,30.689001,39.979996,5.3902917
20020622,21.07819,77.202995,104.439995,16.246408
20020623,4.2857566,17.965,20.179998,4.144128
20020624,25.083103,76.097,85.30999,16.535307
20020625,56.482986,135.6875,167.05498,24.831259
20020626,69.65157,182.8295,203.54001,40.52513
20020627,10.741958,32.422497,40.255,6.5658126
20020628,6.953557,59.377502,68.21,9.866726
20020629,0.75207484,5.6359997,6.6899996,1.0786585
20020630,0.25595942,4.723,5.265,0.7871925
20020701,0.15669265,2.6209998,4.055,0.42365032
20020702,0.73039776,13.3025,21.524998,2.1339386
20020703,0.2323791,4.8789997,6.515,0.7553349
20020704,0.3298206,9.551,36.42,1.6899192
20020705,0.047683306,1.8119999,3.6799998,0.25933003
20020706,0.07978159,2.5605001,5.770001,0.37973762
20020707,0.07858813,1.7,2.6049998,0.26644418
20020708,0.035007793,0.92599994,1.865,0.14447589
20020709,0.14312793,2.1950002,4.17,0.36736116
20020710,0.68549144,24.875,43.315,3.5640793
20020711,2.7195942,19.6245,31.38,4.0656385
20020712,20.616507,146.87752,192.30002,26.606592
20020713,7.252309,39.0985,46.864998,8.522792
20020714,8.654033,69.252,80.525,14.238925
20020715,0.4849922,7.5954995,13.634999,1.248177
20020716,0.057722304,2.2185001,3.655,0.30510122
20020717,0.034906395,1.3770001,2.1799998,0.19521296
20020718,0.070195,2.337,3.7649999,0.33728012
