yyyymmdd,accu,mean,top10_mean,max,std
20050726,71.0,0.18586387434554974,7.0,32.5,1.9427699667674172
20050727,154.5,0.41420911528150134,15.3,52.5,3.887753057783934
20050728,615.6,1.650402144772118,34.35,43.5,6.267237342988265
20050729,2104.7,5.750546448087431,59.7,154.0,13.688603102312936
20050730,760.2,2.0272,28.8,36.5,5.649463115494545
20050731,1349.2,3.5882978723404255,46.9,73.0,9.353092632044895
20050801,94.0,0.24736842105263157,7.95,23.5,1.6032429047509766
20050802,3.0,0.007894736842105263,0.3,2.0,0.10853468751211201
20050803,183.1,0.489572192513369,10.0,15.0,1.8030495050096416
20050804,32354.1,92.7051575931232,422.05,518.0,103.24884662164557
20050805,42524.4,121.84641833810889,611.1,854.5,143.73603381037915
20050806,9147.8,25.270165745856353,255.15,436.5,53.30168277043769
20050807,5578.8,15.453739612188366,136.2,199.0,26.898074643611693
20050808,2071.0,5.68956043956044,58.15,97.0,11.58687448134082
20050809,794.5,2.1826923076923075,39.2,74.0,7.822656753657623
20050810,1578.6,4.278048780487804,58.35,120.5,12.007259795292946
20050811,313.7,0.8343085106382978,13.75,27.0,2.631927242764162
20050812,22604.2,64.58342857142857,354.55,540.5,90.94673737783819
20050813,10048.1,30.08413173652695,177.25,239.0,40.620260051374956
20050814,1349.2,3.789887640449438,43.1,65.0,8.57810833948864
20050815,4613.0,12.778393351800554,95.15,170.0,20.73393590830517
20050816,2950.9,8.106868131868133,65.8,76.5,15.344724979513204
20050817,4085.8,11.509295774647887,86.6,130.0,19.383750950538893
20050818,6448.0,18.528735632183906,97.65,207.0,23.090167624556337
20050819,4122.7,11.880979827089337,72.0,92.5,15.995587870303359
20050820,9863.3,27.862429378531072,108.05,212.0,25.005849615681424
20050821,4444.4,12.698285714285714,82.2,114.0,16.83396897190139
20050822,1180.7,3.4025936599423634,30.05,53.0,6.319656829068588
20050823,1660.7,4.6002770083102495,61.85,124.0,12.232920704138374
20050824,3172.2,9.037606837606837,70.55,97.5,15.873485174803646
20050825,7371.3,21.36608695652174,100.15,131.0,24.273435901931812
20050826,2563.4,7.180392156862745,62.5,146.5,13.834147937113181
20050827,183.9,0.49972826086956523,13.87,29.5,2.532039247769434
20050828,457.2,1.280672268907563,24.7,52.0,4.875169073748555
20050829,1088.7,3.015789473684211,50.75,79.5,9.77786521687868
20050830,21.0,0.057065217391304345,1.85,5.0,0.40311838277272904
20050831,18832.7,55.71804733727811,279.25,398.5,64.8537845658869
20050901,61514.8,180.39530791788857,592.75,723.5,137.746983324262
20050902,2205.3,6.282905982905984,47.55,67.5,10.560518505235567
20050903,194.2,0.5306010928961749,14.8,34.5,2.907263030276401
20050904,321.2,0.8824175824175824,21.65,44.5,4.089139822134428
20050905,194.3,0.5337912087912088,9.5,15.5,1.7831432675054988
20050906,1078.2,2.9459016393442625,52.3,82.0,9.830804831782514
20050907,266.9,0.7194070080862534,17.25,46.5,3.444907280504316
20050908,48.5,0.1272965879265092,3.55,7.0,0.6502091637734925
20050909,167.2,0.43999999999999995,10.4,18.5,1.8573977268720543
20050910,2052.3,5.6537190082644635,55.55,75.5,12.693989215452936
20050911,3388.0,9.181571815718158,85.6,106.5,18.124753969984937
20050912,740.5,1.9905913978494623,30.25,51.5,5.8312370434325675
20050913,870.9,2.3537837837837836,37.65,54.0,7.196151317967709
20050914,200.8,0.5354666666666666,11.2,20.0,2.0393713366841477
20050915,128.9,0.34100529100529103,9.8,34.5,2.145374264649816
20050916,45.2,0.12021276595744682,4.05,6.5,0.7216381758598327
20050917,1239.1,3.4134986225895316,62.7,103.5,11.86514257903364
20050918,639.1,1.7272972972972973,30.4,44.5,5.598719519940757
20050919,310.5,0.828,24.8,108.0,6.219894104136072
20050920,200.5,0.5304232804232805,15.75,53.5,3.421608942784318
20050921,2343.6,6.3,68.3,82.0,15.054954887566641
20050922,24099.0,70.05523255813954,375.75,436.5,101.55762842457963
20050923,8666.7,24.2086592178771,184.45,295.0,39.94947378557323
20050924,3720.0,10.24793388429752,80.6,169.5,18.99759343541246
20050925,3827.9,10.633055555555556,77.85,110.5,16.05028700322217
20050926,3750.0,11.029411764705882,75.15,106.5,16.66055979237059
20050927,330.1,0.8970108695652175,14.8,28.0,2.8207917443688117
20050928,201.0,0.5403225806451613,14.75,44.0,3.037354873425975
20050929,345.5,0.9116094986807388,27.5,75.5,5.982227177276288
20050930,148.5,0.39919354838709675,10.45,18.5,1.895076925598766
20060401,59.5,0.15657894736842104,5.85,53.5,2.7417020993649275
20060402,54.4,0.1442970822281167,3.75,9.5,0.715145435537602
20060403,119.5,0.3238482384823848,9.5,33.5,2.1442240657583134
20060404,33.0,0.08847184986595175,3.0,9.0,0.6499751056367592
20060405,276.7,2.2495934959349593,12.88,17.5,3.7276024680694824
20060406,199.5,3.1666666666666665,10.25,12.5,3.7344386118976094
20060407,203.5,0.55,8.35,15.0,1.6372562744140295
20060408,30.6,0.08095238095238096,1.65,3.0,0.3227808122532709
20060409,212.9,0.5723118279569893,11.0,31.5,2.287380534413751
20060410,14151.0,39.63865546218487,259.15,291.0,58.5715953604319
20060411,1236.5,3.341891891891892,29.4,45.5,6.316323912854408
20060412,29.9,0.07868421052631579,2.9899999999999998,26.0,1.333729774280879
20060413,5695.0,16.603498542274053,102.85,135.5,22.672008904378146
20060414,2416.0,7.233532934131737,46.2,81.5,11.342274855408059
20060415,12146.8,34.31299435028249,83.15,118.0,15.618452094754021
20060416,5952.9,17.008285714285712,57.45,72.0,12.547023092741798
20060417,246.3,0.6656756756756758,10.2,19.0,1.9583046177484271
20060418,79.8,0.2116710875331565,6.4,38.0,2.059749828500435
20060419,153.3,0.39612403100775195,11.9,21.0,2.13277862582755
20060420,377.3,1.0115281501340483,17.9,36.5,3.3885710880317337
20060421,30.9,0.0824,1.55,2.5,0.29603531320885806
20060422,39.5,0.10449735449735449,3.5,13.0,0.8768364771523589
20060423,1278.6,3.5030136986301366,31.4,56.0,6.537069571975921
20060424,4875.7,14.091618497109826,46.2,53.0,11.217361864852926
20060425,1501.5,4.159279778393352,47.1,68.0,9.267357213930426
20060426,7494.4,21.535632183908046,148.25,166.0,32.80491001591176
20060427,4220.7,12.198554913294798,38.9,54.5,10.23699361991362
20060428,7731.5,23.571646341463413,61.3,66.5,14.577154519141438
20060429,4194.0,11.847457627118644,57.95,69.5,14.069685599130281
20060430,328.4,0.8899728997289972,10.33,14.799999999999999,2.1075248456128177
20060501,113.5,0.3002645502645503,9.25,37.0,2.2326165478178015
20060502,12324.6,35.72347826086957,151.85,184.5,35.19989212047397
20060503,1714.2,4.7093406593406595,37.75,44.5,8.087272635824082
20060504,1449.1,4.2124999999999995,24.85,39.0,5.611153824158815
20060505,293.2,0.7777188328912467,13.85,17.0,2.57565259851032
20060506,69.8,0.18563829787234043,3.4,9.0,0.6926330558258353
20060507,1614.2,4.3392473118279575,57.9,101.5,11.060555094720742
20060508,1065.0,2.8552278820375334,56.760000000000005,102.5,10.224155583115316
20060509,24.0,0.06382978723404255,1.65,4.0,0.330087372002132
20060510,973.2,2.5543307086614173,45.2,88.0,8.722497137321358
20060511,2501.8,6.835519125683061,75.42999999999999,167.3,16.149357382143464
20060512,1389.9,3.7463611859838277,49.55,87.0,9.602824520972769
20060513,1782.0,4.777479892761394,55.4,87.0,10.971111326091284
20060514,906.8,2.4508108108108106,34.9,61.5,6.807469021429401
20060515,3149.8,8.62958904109589,86.7,114.0,16.803988472926186
20060516,5035.0,14.303977272727273,107.15,199.5,23.63605407768225
20060517,21293.8,60.49375,263.0,299.0,61.243938156665756
20060518,6282.6,18.370175438596494,82.95,117.5,21.161441252326224
20060519,431.9,1.1832876712328766,19.1,33.5,3.5420557666744275
20060520,416.5,1.1136363636363635,31.45,73.5,5.9391793610516475
20060521,762.3,2.06027027027027,42.6,106.5,8.629247246142741
20060522,3757.8,10.323626373626373,84.05,143.0,17.658109677960006
20060523,8139.0,23.320916905444125,105.9,124.5,23.90695534300562
20060524,3627.5,10.247175141242938,59.25,97.5,14.069753809010365
20060525,1019.3,2.762330623306233,34.65,49.0,6.724389615898708
20060526,5.5,0.014397905759162303,0.5,0.5,0.08361610604023266
20060527,986.8,2.7487465181058495,32.05,41.5,6.621434119107858
20060528,9072.8,25.629378531073446,177.8,219.5,39.12781440440743
20060529,21516.3,63.846587537091985,192.65,236.5,38.65375090054659
20060530,9963.0,28.711815561959654,130.65,215.0,31.24568634463866
20060531,5283.0,14.715877437325906,133.7,237.0,27.192393020065012
20060601,1879.9,5.2219444444444445,48.5,67.0,9.425706080078282
20060602,22142.5,64.36773255813954,229.15,280.0,56.900183201349
20060603,10531.5,30.70408163265306,128.85,171.5,33.63999573106898
20060604,1481.1,4.183898305084745,26.6,38.5,5.880432509444582
20060605,1996.2,5.469041095890411,32.15,41.5,8.011720893992916
20060606,5580.7,16.51094674556213,83.6,113.5,19.821667176002556
20060607,6378.6,18.98392857142857,110.5,156.0,23.742917065028102
20060608,14660.0,43.50148367952522,264.35,339.5,62.91583868504505
20060609,74459.7,207.40863509749303,696.0,809.5,157.3564946727201
20060610,49793.2,137.93130193905816,422.1,492.0,87.16023287430941
20060611,9687.2,27.99768786127168,138.3,221.5,34.02331902428951
20060612,3102.8,9.431003039513678,48.75,57.5,10.314425193825302
20060613,1729.3,4.997976878612716,26.3,35.0,6.026744005333542
20060614,57.6,0.15319148936170213,2.8,7.5,0.5744473991547479
20060615,113.5,0.2979002624671916,7.1,10.5,1.2616265801922928
20060616,9.5,0.024739583333333332,0.95,7.5,0.3853264780457732
20060617,27.2,0.07214854111405836,2.7199999999999998,8.5,0.6334561836119583
20060618,2806.1,7.625271739130435,65.5,82.0,14.527002123185204
20060619,6942.2,19.124517906336088,93.4,107.0,22.362071378515758
20060620,2647.4,7.293112947658402,59.45,84.5,12.538684249403966
20060621,1235.3,3.285372340425532,45.9,91.5,8.834661781728423
20060622,3005.9,8.146070460704607,68.3,82.5,14.733875647798557
20060623,550.3,1.4519788918205803,30.0,62.0,5.5427734729683396
20060624,617.0,1.6675675675675676,32.05,61.0,6.058188742522737
20060625,1821.5,4.963215258855586,60.2,87.5,11.853335497409752
20060626,1192.5,3.2142857142857144,36.15,73.5,7.637634560946303
20060627,3602.3,9.657640750670241,72.2,118.5,16.287417693759608
20060628,924.8,2.4401055408970973,48.25,90.0,8.88119331575528
20060629,792.0,2.106382978723404,31.6,41.5,6.216344422647998
20060630,655.0,1.7374005305039788,32.75,73.5,6.220289095032658
20060701,437.8,1.1551451187335093,31.25,52.0,5.684798380827203
20060702,976.0,2.582010582010582,41.75,78.5,8.006032393621618
20060703,874.7,2.370460704607046,42.3,83.5,8.289894592953338
20060704,994.6,2.6242744063324537,58.760000000000005,104.5,10.80693570361228
20060705,202.5,0.5328947368421053,17.1,39.5,3.117370187137952
20060706,13.5,0.03543307086614173,1.15,4.5,0.26998422012460577
20060707,579.7,1.55,19.7,28.5,3.952036975622127
20060708,10666.5,29.711699164345404,215.15,269.5,50.530784099211104
20060709,22258.2,61.1489010989011,305.95,370.0,72.68338477168864
20060710,4145.2,11.482548476454292,88.2,148.0,18.478943624952898
20060711,2227.0,5.986559139784946,77.25,99.5,14.780693669946011
20060712,1801.7,5.103966005665723,48.0,85.0,10.310897237124344
20060713,19270.0,55.37356321839081,235.34,344.0,52.54310427490656
20060714,54954.9,155.67960339943343,566.25,721.5,132.57280658466524
20060715,19940.7,56.97342857142857,243.45,300.5,56.712264304386686
20060716,6138.9,17.147765363128492,96.9,129.0,24.20447885583112
20060717,3180.2,9.112320916905444,67.6,98.0,14.890164925842456
20060718,2871.1,7.615649867374005,86.0,130.5,17.74409287635545
20060719,56.0,0.14736842105263157,4.0,9.0,0.7959558444858552
20060720,63.0,0.168,5.55,12.5,1.0657279202498169
20060721,390.2,1.0241469816272966,20.7,38.5,3.912399646191549
20060722,316.5,0.8350923482849604,22.8,37.0,4.098375787354567
20060723,458.8,1.2073684210526316,27.7,77.5,5.526824387623904
20060724,4084.1,11.158743169398907,62.4,75.0,15.818102569909582
20060725,27122.3,77.05198863636363,389.1,520.0,83.8630850940977
20060726,10870.4,30.88181818181818,173.65,267.5,37.81001940159196
20060727,5261.5,14.947443181818182,174.78,249.5,33.90121250592332
20060728,1194.2,3.1509234828496044,47.6,78.5,8.803214688790792
20060729,315.0,0.8289473684210527,22.25,45.0,3.978191065688607
20060730,139.1,0.37093333333333334,9.4,18.5,1.7346762797581443
20060731,8.5,0.02230971128608924,0.65,1.5,0.1261208795457634
20060801,1108.3,2.932010582010582,45.75,61.0,8.83169237108348
20060802,3470.4,9.354177897574123,82.15,101.0,17.969070538630003
20060803,4162.2,11.434615384615384,88.56,120.5,19.964051748447968
20060804,1680.4,4.566304347826088,46.0,61.0,9.507640259216624
20060805,4063.3,10.692894736842106,80.3,93.5,18.786862067874473
20060806,972.8,2.539947780678851,44.75,63.0,8.25618508539961
20060807,3429.9,9.295121951219512,86.6,114.0,18.284945102380046
20060808,4840.1,13.26054794520548,67.85,98.0,18.503977498402875
20060809,13214.2,36.911173184357544,178.25,200.0,42.29249491998077
20060810,2741.5,7.531593406593407,61.5,87.5,14.11777255294403
20060811,314.5,0.8232984293193717,17.8,48.0,3.525086848278109
20060812,62.5,0.16404199475065617,5.0,20.0,1.1705006840044194
20060813,34.5,0.09031413612565445,3.05,7.5,0.6056759503363797
20060814,367.2,0.9765957446808511,22.45,51.5,4.3290870624214115
20060815,232.8,0.6158730158730159,15.6,28.0,2.79169439071984
20060816,187.8,0.48779220779220783,17.6,51.0,3.8572019410403255
20060817,731.9,1.9413793103448276,33.9,43.5,6.203450413801581
20060818,8575.4,24.43133903133903,109.75,133.5,24.24825633409611
20060819,1360.6,3.6477211796246647,49.15,70.5,9.727144871641142
20060820,1301.0,3.4601063829787235,56.7,71.5,10.610976552275384
20060821,458.0,1.2180851063829787,35.65,79.5,6.845486364548905
20060822,3568.9,10.110198300283287,60.0,78.0,14.199489605610026
20060823,3031.8,8.839067055393587,46.75,76.0,10.678366526115196
20060824,963.7,2.6769444444444446,32.4,36.5,6.314581590539491
20060825,2300.5,6.251358695652174,62.15,88.5,13.330966659135775
20060826,3844.8,10.391351351351352,124.8,149.0,23.539130866657615
20060827,4741.9,13.245530726256982,76.9,98.5,18.379262349040726
20060828,623.5,1.6851351351351351,28.4,37.5,5.615391070409111
20060829,99.7,0.2596354166666667,9.2,18.0,1.6253239652693836
20060830,115.0,0.3026315789473684,10.85,35.5,2.5673544485064634
20060831,1832.4,4.9390835579514825,49.5,79.0,10.970455703912606
20060901,1130.8,3.039784946236559,35.760000000000005,76.5,7.419364227826379
20060902,1488.4,4.001075268817204,39.45,84.0,8.724850118855061
20060903,1584.6,4.341369863013698,58.75,204.5,13.680475570026996
20060904,5586.0,15.097297297297297,122.5,168.5,27.016010132997227
20060905,1736.3,4.756986301369863,37.5,48.5,8.791065621028944
20060906,2934.4,8.36011396011396,58.5,70.5,12.39630282115344
20060907,8608.3,25.097084548104956,110.8,184.5,24.90862935958192
20060908,8268.1,23.159943977591038,102.55,124.5,25.141521962830847
20060909,5570.0,16.28654970760234,106.7,141.0,24.30539480754125
20060910,17462.2,49.892,306.75,554.5,72.4902873809411
20060911,7594.7,23.08419452887538,109.9,126.5,30.76082446254739
20060912,6693.2,18.80112359550562,100.25,153.0,23.59580873267049
20060913,2794.2,7.826890756302521,71.35,118.5,15.1170171283628
20060914,3231.2,8.828415300546448,103.02000000000001,147.5,20.511872110773496
20060915,3585.2,10.156373937677053,70.8,92.5,15.99224919902576
20060916,7242.3,20.57471590909091,148.0,211.0,32.514651634947896
20060917,2015.8,5.646498599439775,37.7,57.0,8.609197759345633
20060918,137.1,0.5809322033898305,7.7,22.0,1.9568482473611053
20060919,13.5,0.06221198156682028,1.1,2.5,0.2791539080374321
20060920,276.4,1.1327868852459015,21.1,69.5,5.821827815945481
20060921,3243.8,13.629411764705884,125.64000000000001,191.0,28.11846444084602
20060922,4279.0,16.780392156862746,110.9,132.5,29.914204243678075
20060923,2364.3,9.572064777327936,72.7,110.0,17.295883908899707
20060924,560.0,2.323651452282158,27.15,53.5,6.250395900065862
20060925,827.0,3.321285140562249,50.5,135.5,12.004399660117093
20060926,54.5,0.22614107883817428,3.9,10.0,0.9915102508835372
20060927,10.5,0.04666666666666667,1.05,5.5,0.38735570790223867
20060928,42.4,0.17890295358649788,3.8,10.5,0.97321624079209
20060929,842.7,3.425609756097561,39.05,58.0,8.917651414022565
20060930,382.5,1.494140625,15.0,37.5,3.7042844761471287
20070401,57.1,0.18599348534201954,5.65,48.5,2.766946465443191
20070402,6555.3,20.232407407407408,52.6,68.0,10.67226845415144
20070403,2441.4,7.97843137254902,34.05,41.0,7.208881062055255
20070404,2936.9,9.293987341772151,46.0,60.5,10.538056196704545
20070405,181.4,0.570440251572327,6.75,18.0,1.4834115642907855
20070406,828.8,2.6062893081761005,20.35,29.0,4.660575794245904
20070407,654.1,2.0569182389937106,15.95,24.5,3.675988627504383
20070408,1648.1,5.134267912772585,27.4,38.5,6.564551991119469
20070409,448.2,1.379076923076923,13.05,20.5,2.7453668512475695
20070410,5232.5,15.904255319148936,64.6,82.0,20.073645112257683
20070411,702.2,2.1739938080495356,11.3,15.0,2.649926424580353
20070412,8.0,0.02416918429003021,0.55,1.0,0.11406584367766082
20070413,1.0,0.0030303030303030303,0.1,0.5,0.038806813560199084
20070414,45.2,0.13532934131736526,2.15,3.5,0.4283484289270089
20070415,1352.6,4.136391437308868,17.82,22.5,4.770038031216721
20070416,71.2,0.21840490797546014,5.0,14.5,1.1639650482705843
20070417,211.2,0.626706231454006,15.15,34.0,3.124840479687295
20070418,9202.2,27.469253731343287,69.4,87.0,17.84569460292856
20070419,27.5,0.0818452380952381,1.9,5.0,0.39339508173649945
20070420,1.0,0.0029069767441860465,0.1,0.5,0.03801365357738959
20070421,15.1,0.04428152492668622,1.51,5.6,0.3670495382900855
20070422,3.5,0.01020408163265306,0.35,1.0,0.09680441816841978
20070423,5193.1,15.364201183431954,86.95,132.0,18.58751066615051
20070424,2587.7,7.678635014836795,58.08,74.5,11.436835456474716
20070425,245.5,0.728486646884273,9.1,15.0,1.7838764579366884
20070426,80.7,0.23596491228070177,3.9,8.0,0.7661471000309347
20070427,21.0,0.06287425149700598,1.2,2.0,0.25181758866244647
20070428,397.4,1.1898203592814371,20.15,25.5,3.8521420237735295
20070429,587.9,1.7393491124260354,25.23,46.0,5.047175862968317
20070430,986.1,2.9612612612612614,24.0,33.0,5.588875230057293
20070501,345.7,1.01976401179941,12.0,17.0,2.3561365188252608
20070502,5.0,0.014970059880239521,0.5,2.5,0.14910059398788902
20070503,0.5,0.001466275659824047,0.05,0.5,0.02703678726478852
20070504,269.6,0.8372670807453417,7.65,9.0,1.6034249009978374
20070505,7762.4,23.88430769230769,91.8,108.5,22.72797327383361
20070506,2740.5,8.406441717791411,53.9,78.0,12.382990569195604
20070507,128.0,0.375366568914956,8.35,19.0,1.7800236243274659
20070508,14.7,0.04336283185840708,1.1199999999999999,1.5,0.2093152649771453
20070509,5.0,0.01529051987767584,0.5,0.5,0.08608983645418501
20070510,1.0,0.0029069767441860465,0.1,1.0,0.05383796272515156
20070511,3.0,0.008823529411764706,0.3,3.0,0.1624584056428409
20070512,7.5,0.022123893805309734,0.75,3.5,0.2692942310566892
20070513,439.1,1.2914705882352941,29.45,73.0,6.140972634379164
20070514,65.8,0.19583333333333333,5.7299999999999995,13.0,1.193851019992238
20070515,154.4,0.4693009118541034,7.75,17.0,1.6074295015524553
20070516,149.6,0.4452380952380952,11.7,31.0,2.53085270600664
20070517,2180.7,6.751393188854489,38.2,48.0,8.386725998959632
20070518,1789.9,5.342985074626866,31.3,43.5,7.386510701478798
20070519,10692.0,31.727002967359052,107.95,162.0,24.74876997051376
20070520,17037.6,51.943902439024384,123.6,159.5,32.44180755528114
20070521,1592.6,4.768263473053892,28.9,38.5,6.146724845459696
20070522,3904.4,11.585756676557864,107.0,184.5,21.748461634742945
20070523,1891.5,5.579646017699115,44.17,59.5,8.845512762971307
20070524,195.0,0.5555555555555556,11.05,32.0,2.5243354978296844
20070525,152.9,0.4497058823529412,11.2,23.0,2.093442120884838
20070526,96.3,0.27514285714285713,5.3,10.5,1.056941332142819
20070527,731.5,2.1642011834319526,28.8,45.0,5.895323799850807
20070528,2710.3,8.042433234421365,72.0,89.0,14.61142425324959
20070529,2007.7,5.887683284457478,59.2,77.0,12.629183290534202
20070530,3506.1,10.403857566765579,84.85,118.5,18.031672183588224
20070531,1201.8,3.4435530085959885,40.95,56.5,8.173816957285107
20070601,1526.0,4.385057471264368,40.3,55.5,8.677594066894377
20070602,311.6,0.8877492877492879,13.85,20.0,2.648462071571118
20070603,5617.6,16.050285714285714,94.05,178.0,23.044090346949417
20070604,8266.9,24.101749271137024,128.5,233.0,30.188679695867798
20070605,9538.6,28.473432835820898,109.3,163.0,25.856665386937582
20070606,11828.6,35.204166666666666,171.05,187.5,39.70306731308629
20070607,21961.2,62.92607449856734,203.7,258.0,47.85135510568157
20070608,28788.9,83.44608695652174,273.82,304.0,66.25703216093403
20070609,13120.3,39.0485119047619,170.05,262.5,38.34592699144449
20070610,6822.8,20.126253687315636,80.72,125.2,18.957998626538703
20070611,2905.4,8.831003039513678,49.35,68.0,11.316913636335235
20070612,9500.2,28.70151057401813,108.85,125.5,29.48621518499261
20070613,1415.4,4.0555873925501436,43.989999999999995,75.0,9.011546494010295
20070614,68.0,0.19428571428571428,5.75,24.5,1.5154335272489532
20070615,6658.7,19.526979472140763,101.5,147.0,22.93436841320848
20070616,2448.7,7.1183139534883715,85.25,148.0,16.694278596421036
20070617,3808.3,11.070639534883721,89.5,129.5,20.03011493332372
20070618,2572.4,7.266666666666667,76.06,112.0,15.854045329053042
20070619,1908.6,5.48448275862069,58.0,116.0,12.582218821797204
20070620,2544.1,7.227556818181818,57.1,80.5,12.855678650943215
20070621,919.4,2.575350140056022,34.2,47.5,6.846091747583983
20070622,2320.9,6.631142857142858,63.4,103.0,13.795070604371398
20070623,3783.5,10.568435754189943,79.6,138.0,17.896864158705185
20070624,792.6,2.220168067226891,33.85,89.5,7.14847631997502
20070625,3131.8,8.999425287356322,57.0,76.0,12.399351100589191
20070626,4499.2,12.891690544412606,85.0,161.0,18.728774874957644
20070627,3201.2,9.252023121387282,109.4,155.0,22.051815202165287
20070628,3297.3,9.44785100286533,117.6,169.5,24.154253031461888
20070629,2573.2,7.228089887640449,94.8,167.0,19.256643323326315
20070630,631.3,1.7783098591549293,29.4,52.0,5.732684395888243
20070701,1476.8,4.18356940509915,45.4,57.5,9.485522695161492
20070702,2144.0,5.955555555555556,56.95,75.5,11.99093278839484
20070703,2389.8,6.712921348314607,78.2,134.0,15.980268781911288
20070704,2109.7,5.748501362397819,84.55,147.0,16.22187750364261
20070705,2093.5,5.783149171270718,83.8,124.0,16.257529255272317
20070706,393.0,1.103932584269663,26.7,52.5,5.336211490758852
20070707,68.5,0.19027777777777777,5.4,10.0,1.0065286497857406
20070708,366.0,1.011049723756906,26.1,40.0,4.762438149742654
20070709,3822.8,10.648467966573817,93.35,114.5,19.732469506021715
20070710,463.8,1.3064788732394366,16.869999999999997,23.0,3.4069502692111024
20070711,2162.3,6.039944134078213,59.65,119.0,12.927327902578694
20070712,786.3,2.2338068181818183,37.05,61.5,7.176038826219383
20070713,438.6,1.271304347826087,23.86,51.0,4.693370567532889
20070714,1605.1,4.496078431372549,59.32000000000001,114.5,11.988871416550767
20070715,5726.2,16.454597701149424,96.5,118.5,23.13441747623208
20070716,2657.4,7.570940170940172,53.7,102.5,11.771933349522255
20070717,2012.5,5.783045977011494,34.47,42.0,8.233145439348945
20070718,30.5,0.08591549295774648,2.55,10.0,0.6271544892783119
20070719,219.2,0.628080229226361,18.85,46.0,3.7906780599282923
20070720,14.0,0.03932584269662921,1.35,5.0,0.32863968094853174
20070721,41.5,0.1172316384180791,4.15,19.5,1.2112757515708978
20070722,186.2,0.5215686274509803,15.0,36.0,2.9036941223576975
20070723,580.1,1.6069252077562328,29.2,43.5,5.581720434689167
20070724,3000.5,8.597421203438396,61.65,81.5,14.695689452310432
20070725,59.0,0.16809116809116809,5.2,12.0,1.0433381407860367
20070726,545.5,1.5630372492836677,33.2,84.5,6.613482187852501
20070727,302.9,0.8704022988505746,18.85,42.5,3.758280185550056
20070728,446.8,1.2693181818181818,18.5,31.0,3.792085296872992
20070729,4211.2,11.997720797720797,80.45,97.5,18.957261737471864
20070730,2550.8,7.205649717514125,60.55,74.0,13.129933961022234
20070731,1686.8,4.7920454545454545,51.55,80.5,10.76754880089949
20070801,1252.5,3.394308943089431,49.6,61.0,9.52812952077777
20070802,1126.2,3.077049180327869,35.230000000000004,48.0,7.519847547634048
20070803,4779.3,13.093972602739727,65.0,77.0,17.295810462678332
20070804,6216.7,17.762,95.25,130.5,22.805176392339398
20070805,916.5,2.6036931818181817,39.4,78.0,7.9433228818840425
20070806,502.0,1.3715846994535519,23.85,37.0,4.60857613493147
20070807,12141.6,36.028486646884275,146.9,177.0,40.263288774419735
20070808,19092.7,56.155,350.65,479.5,77.15297603005419
20070809,10383.0,29.665714285714287,164.0,213.5,39.92211662623072
20070810,6838.3,19.821159420289856,119.35,180.5,26.68702423320855
20070811,12284.0,35.7093023255814,172.65,221.0,39.17556822848749
20070812,18015.5,51.76867816091954,189.2,217.0,51.127691413628526
20070813,46545.4,134.91420289855074,601.6,989.0,147.3659076103218
20070814,14262.8,40.40453257790368,209.95,308.5,45.833928967649555
20070815,3899.4,11.401754385964912,82.0,197.0,19.227439802703174
20070816,1956.4,5.737243401759531,43.0,52.0,9.585478540624825
20070817,8694.0,26.10810810810811,154.7,198.5,36.10845725047435
20070818,50872.1,142.49887955182072,640.9,902.5,128.1251582993004
20070819,33501.1,96.26752873563218,356.35,432.0,85.47949513944938
20070820,18176.0,53.146198830409354,240.95,322.0,59.74246557645113
20070821,8537.1,25.636936936936937,144.95,201.5,38.20006665071602
20070822,4195.6,12.413017751479291,71.76,94.0,16.842337354998165
20070823,6531.5,19.042274052478135,98.35,126.5,23.932275499252587
20070824,2921.5,8.37106017191977,65.35,100.0,14.030888735362266
20070825,2922.8,8.423054755043228,76.25,130.5,17.472563553291288
20070826,3543.7,10.484319526627218,71.95,88.0,15.809564449637815
20070827,365.5,1.05635838150289,22.7,56.5,4.586878436435595
20070828,2151.3,6.327352941176471,56.3,100.0,12.40003031514879
20070829,1736.8,5.0488372093023255,57.95,91.5,11.491121387442611
20070830,1591.1,4.545999999999999,42.910000000000004,70.5,9.27413752632248
20070831,3018.0,8.598290598290598,73.7,96.5,16.423667774733264
20070901,1593.6,4.514447592067988,38.1,53.5,8.758134432962134
20070902,3387.9,9.993805309734514,90.25,126.5,19.829970240469525
20070903,1371.2,3.963005780346821,54.7,105.0,10.802928107933
20070904,5075.0,14.710144927536232,80.1,120.0,19.38973241608563
20070905,7210.3,20.542165242165243,111.8,147.0,23.59997923332033
20070906,4234.8,12.566172106824926,73.3,154.0,17.398641984764197
20070907,2922.3,8.373352435530087,58.75,95.0,13.307843108036332
20070908,2242.4,6.370454545454546,53.05,79.0,11.158765501643144
20070909,2555.0,7.384393063583815,59.25,83.0,12.824781344691326
20070910,2283.8,6.506552706552707,62.85,92.0,13.688250095621076
20070911,1993.0,5.614084507042254,73.75,123.5,14.593952980549593
20070912,1202.7,3.4860869565217394,50.85,89.5,9.713071010561318
20070913,686.5,2.0131964809384164,26.45,41.5,5.159585395558819
20070914,35.1,0.09831932773109243,2.2,5.5,0.4676030768991993
20070915,197.2,0.5586402266288951,15.23,35.0,2.958138601673429
20070916,872.0,2.5057471264367814,68.05,125.5,12.667100170940966
20070917,3917.3,11.555457227138644,97.7,125.5,21.78015912649869
